as	O	O	O	O	O
de	O	O	O	O	O
mode	O	O	O	O	O
zoo	O	O	O	O	O
min	O	O	O	O	O
invloud	O	O	O	O	O
hâr	O	O	O	O	O
op	O	O	O	O	O
de	O	O	O	O	O
kleir	O	O	O	O	O
van	O	O	O	O	O
mien	O	O	O	O	O
dochters	O	O	O	O	O
as	O	O	O	O	O
op	O	O	O	O	O
de	O	O	O	O	O
overscheiters	O	O	O	O	O
van	O	O	O	O	O
de	O	O	O	O	O
boerenknechten	O	O	O	O	O
,	O	O	O	O	O
dan	O	O	O	O	O
kon	O	O	O	O	O
d’r	O	O	O	O	O
bie	O	O	O	O	O
mie	O	O	O	O	O
alle	O	O	O	O	O
jaor	O	O	O	O	O
wat	O	O	O	O	O
overscheiten	O	O	O	O	O
;	O	O	O	O	O
nō	O	O	O	O	O
bin	O	O	O	O	O
de	O	O	O	O	O
wichter	O	O	O	O	O
zooveul	O	O	O	O	O
neudig	O	O	O	O	O
,	O	O	O	O	O
dat	O	O	O	O	O
ik	O	O	O	O	O
d’r	O	O	O	O	O
zulf	O	O	O	O	O
overscheit	O	O	O	O	O
!	O	O	O	O	O
Wat	O	O	O	O	O
dampt	O	O	O	O	O
dei	O	O	O	O	O
brei	O	O	O	O	O
,	O	O	O	O	O
en	O	O	O	O	O
wat	O	O	O	O	O
hebben	O	O	O	O	O
ze	O	O	O	O	O
d’r	O	O	O	O	O
’n	O	O	O	O	O
zin	O	O	O	O	O
ân	O	O	O	O	O
!	O	O	O	O	O
Eerst	O	O	O	O	O
even	O	O	O	O	O
achter	O	O	O	O	O
de	O	O	O	O	O
pette	O	O	O	O	O
!	O	O	O	O	O
Vief	O	O	O	O	O
,	O	O	O	O	O
zes	O	O	O	O	O
tellen	O	O	O	O	O
maor	O	O	O	O	O
,	O	O	O	O	O
en	O	O	O	O	O
flôp	O	O	O	O	O
,	O	O	O	O	O
bin	O	O	O	O	O
al	O	O	O	O	O
de	O	O	O	O	O
petten	O	O	O	O	O
weer	O	O	O	O	O
op	O	O	O	O	O
.	O	O	O	O	O
Boven	O	O	O	O	O
ân	O	O	O	O	O
zit	O	O	O	O	O
de	O	O	O	O	O
grootknecht	O	O	O	O	O
,	O	O	O	O	O
dei	O	O	O	O	O
ook	O	O	O	O	O
’t	O	O	O	O	O
eerste	O	O	O	O	O
in	O	O	O	O	O
de	O	O	O	O	O
schuttel	O	O	O	O	O
tast	O	O	O	O	O
.	O	O	O	O	O
Op	O	O	O	O	O
hōm	O	O	O	O	O
volgen	O	O	O	O	O
d’	O	O	O	O	O
andere	O	O	O	O	O
knechten	O	O	O	O	O
mit	O	O	O	O	O
Lubbert	B-PER	B-PER	B-PER	B-PER	B-PER
,	O	O	O	O	O
dan	O	O	O	O	O
Berend	B-PER	B-PER	B-PER	B-PER	B-PER
de	O	O	O	O	O
vaste	O	O	O	O	O
ârbaider	O	O	O	O	O
en	O	O	O	O	O
dèn	O	O	O	O	O
de	O	O	O	O	O
andere	O	O	O	O	O
ârbaiders	O	O	O	O	O
.	O	O	O	O	O
Wat	O	O	O	O	O
’n	O	O	O	O	O
gelach	O	O	O	O	O
gait	O	O	O	O	O
d’r	O	O	O	O	O
op	O	O	O	O	O
!	O	O	O	O	O
Peiter	B-PER	B-PER	B-PER	B-PER	B-PER
het	O	O	O	O	O
oettrokken	O	O	O	O	O
west	O	O	O	O	O
en	O	O	O	O	O
vertelt	O	O	O	O	O
heur	O	O	O	O	O
van	O	O	O	O	O
Nimwegen	B-LOC	B-LOC	B-LOC	B-PER	B-PER
,	O	O	O	O	O
waor	O	O	O	O	O
’e	O	O	O	O	O
legen	O	O	O	O	O
het	O	O	O	O	O
.	O	O	O	O	O
’n	O	O	O	O	O
Zetje	O	O	O	O	O
hâr	O	O	O	O	O
’e	O	O	O	O	O
nog	O	O	O	O	O
oppasser	O	O	O	O	O
west	O	O	O	O	O
bie	O	O	O	O	O
de	O	O	O	O	O
knel	O	O	O	O	O
,	O	O	O	O	O
dou	O	O	O	O	O
d’	O	O	O	O	O
ander	O	O	O	O	O
oppasser	O	O	O	O	O
zeik	O	O	O	O	O
was	O	O	O	O	O
.	O	O	O	O	O
Wat	O	O	O	O	O
was	O	O	O	O	O
dat	O	O	O	O	O
’n	O	O	O	O	O
raore	O	O	O	O	O
kerel	O	O	O	O	O
dei	O	O	O	O	O
knel	O	O	O	O	O
!	O	O	O	O	O
As	O	O	O	O	O
Peiter	B-PER	B-PER	B-PER	B-PER	B-PER
eis	O	O	O	O	O
wat	O	O	O	O	O
verkeird	O	O	O	O	O
daon	O	O	O	O	O
hâr	O	O	O	O	O
en	O	O	O	O	O
’e	O	O	O	O	O
hōm	O	O	O	O	O
oetraggen	O	O	O	O	O
wōl	O	O	O	O	O
,	O	O	O	O	O
hâr	O	O	O	O	O
’e	O	O	O	O	O
zegd	O	O	O	O	O
:	O	O	O	O	O
jij	O	O	O	O	O
boer	O	O	O	O	O
,	O	O	O	O	O
jij	O	O	O	O	O
lompe	O	O	O	O	O
boer	O	O	O	O	O
!	O	O	O	O	O
Nō	O	O	O	O	O
,	O	O	O	O	O
dat	O	O	O	O	O
was	O	O	O	O	O
mooi	O	O	O	O	O
oetraggen	O	O	O	O	O
;	O	O	O	O	O
zóó	O	O	O	O	O
wōllen	O	O	O	O	O
d’	O	O	O	O	O
andern	O	O	O	O	O
ook	O	O	O	O	O
wel	O	O	O	O	O
oetragd	O	O	O	O	O
worren	O	O	O	O	O
,	O	O	O	O	O
as	O	O	O	O	O
ze	O	O	O	O	O
d’r	O	O	O	O	O
den	O	O	O	O	O
maor	O	O	O	O	O
’n	O	O	O	O	O
boerenplaotse	O	O	O	O	O
mit	O	O	O	O	O
kregen	O	O	O	O	O
!	O	O	O	O	O
En	O	O	O	O	O
de	O	O	O	O	O
kerel	O	O	O	O	O
hâr	O	O	O	O	O
meind	O	O	O	O	O
,	O	O	O	O	O
dat	O	O	O	O	O
ze	O	O	O	O	O
hier	O	O	O	O	O
in	O	O	O	O	O
Grönnegerland	B-LOC	B-LOC	B-LOC	B-LOC	B-LOC
almaol	O	O	O	O	O
in	O	O	O	O	O
de	O	O	O	O	O
kaste	O	O	O	O	O
sleipen	O	O	O	O	O
en	O	O	O	O	O
alle	O	O	O	O	O
daoge	O	O	O	O	O
endelkouke	O	O	O	O	O
atten	O	O	O	O	O
.	O	O	O	O	O
Nō	O	O	O	O	O
,	O	O	O	O	O
dat	O	O	O	O	O
zōl	O	O	O	O	O
wat	O	O	O	O	O
moois	O	O	O	O	O
wezen	O	O	O	O	O
!	O	O	O	O	O
’n	O	O	O	O	O
Eiwege	O	O	O	O	O
domme	O	O	O	O	O
kerel	O	O	O	O	O
hâr	O	O	O	O	O
’t	O	O	O	O	O
wêst	O	O	O	O	O
,	O	O	O	O	O
dei	O	O	O	O	O
k	O	O	O	O	O
n	O	O	O	O	O
e	O	O	O	O	O
l	O	O	O	O	O
!	O	O	O	O	O
Zoo	O	O	O	O	O
heil	O	O	O	O	O
snedig	O	O	O	O	O
of	O	O	O	O	O
fien	O	O	O	O	O
bin	O	O	O	O	O
ze	O	O	O	O	O
juust	O	O	O	O	O
neit	O	O	O	O	O
,	O	O	O	O	O
de	O	O	O	O	O
grappen	O	O	O	O	O
,	O	O	O	O	O
dei	O	O	O	O	O
d’r	O	O	O	O	O
nog	O	O	O	O	O
meer	O	O	O	O	O
verteld	O	O	O	O	O
worren	O	O	O	O	O
,	O	O	O	O	O
maor	O	O	O	O	O
smaokelk	O	O	O	O	O
lachen	O	O	O	O	O
ze	O	O	O	O	O
d’r	O	O	O	O	O
doch	O	O	O	O	O
om	O	O	O	O	O
,	O	O	O	O	O
dei	O	O	O	O	O
kerels	O	O	O	O	O
mit	O	O	O	O	O
heur	O	O	O	O	O
breide	O	O	O	O	O
,	O	O	O	O	O
verbrânde	O	O	O	O	O
gezichten	O	O	O	O	O
,	O	O	O	O	O
en	O	O	O	O	O
ze	O	O	O	O	O
doun	O	O	O	O	O
zōk	O	O	O	O	O
onderwiel	O	O	O	O	O
duchtig	O	O	O	O	O
te	O	O	O	O	O
goude	O	O	O	O	O
ân	O	O	O	O	O
de	O	O	O	O	O
brei	O	O	O	O	O
.	O	O	O	O	O
Stil	O	O	O	O	O
is	O	O	O	O	O
’t	O	O	O	O	O
in	O	O	O	O	O
ins	O	O	O	O	O
,	O	O	O	O	O
doodstil	O	O	O	O	O
!	O	O	O	O	O
Robbers	B-PER	B-PER	B-PER	B-PER	B-PER
komt	O	O	O	O	O
der	O	O	O	O	O
in	O	O	O	O	O
;	O	O	O	O	O
hij	O	O	O	O	O
het	O	O	O	O	O
zōk	O	O	O	O	O
ân	O	O	O	O	O
ânkled	O	O	O	O	O
en	O	O	O	O	O
’t	O	O	O	O	O
allozie	O	O	O	O	O
mit	O	O	O	O	O
de	O	O	O	O	O
dikke	O	O	O	O	O
gollen	O	O	O	O	O
kette	O	O	O	O	O
op	O	O	O	O	O
zied	O	O	O	O	O
.	O	O	O	O	O
Hij	O	O	O	O	O
bestelt	O	O	O	O	O
ân	O	O	O	O	O
de	O	O	O	O	O
grootknecht	O	O	O	O	O
,	O	O	O	O	O
wat	O	O	O	O	O
d’r	O	O	O	O	O
mörgen	O	O	O	O	O
vroug	O	O	O	O	O
eerst	O	O	O	O	O
gebeuren	O	O	O	O	O
mout	O	O	O	O	O
,	O	O	O	O	O
en	O	O	O	O	O
vragt	O	O	O	O	O
daorop	O	O	O	O	O
ân	O	O	O	O	O
Rikste	B-PER	B-PER	B-PER	B-PER	B-PER
,	O	O	O	O	O
de	O	O	O	O	O
groote	O	O	O	O	O
maid	O	O	O	O	O
,	O	O	O	O	O
dei	O	O	O	O	O
net	O	O	O	O	O
de	O	O	O	O	O
breikoeme	O	O	O	O	O
weer	O	O	O	O	O
volschept	O	O	O	O	O
:	O	O	O	O	O
waor	O	O	O	O	O
is	O	O	O	O	O
Trudao	B-PER	B-PER	B-PER	B-PER	B-PER
?	O	O	O	O	O
Trudao	B-PER	B-PER	B-PER	B-PER	B-PER
zit	O	O	O	O	O
allenn’	O	O	O	O	O
in	O	O	O	O	O
’t	O	O	O	O	O
oetstek	O	O	O	O	O
,	O	O	O	O	O
is	O	O	O	O	O
’t	O	O	O	O	O
antwoord	O	O	O	O	O
.	O	O	O	O	O
’t	O	O	O	O	O
Was	O	O	O	O	O
,	O	O	O	O	O
zoo	O	O	O	O	O
as	O	O	O	O	O
Rikste	B-PER	B-PER	B-PER	B-PER	B-PER
zee	O	O	O	O	O
.	O	O	O	O	O
Trudao	B-PER	B-PER	B-PER	B-PER	B-PER
zit	O	O	O	O	O
allenn’	O	O	O	O	O
in	O	O	O	O	O
’t	O	O	O	O	O
oetstek	O	O	O	O	O
,	O	O	O	O	O
zoo	O	O	O	O	O
as	O	O	O	O	O
ein	O	O	O	O	O
van	O	O	O	O	O
de	O	O	O	O	O
achterste	O	O	O	O	O
kaomers	O	O	O	O	O
nuimt	O	O	O	O	O
wōr	O	O	O	O	O
,	O	O	O	O	O
dei	O	O	O	O	O
mit	O	O	O	O	O
ein	O	O	O	O	O
venster	O	O	O	O	O
oetspringt	O	O	O	O	O
.	O	O	O	O	O
Ze	O	O	O	O	O
het	O	O	O	O	O
de	O	O	O	O	O
lâmpe	O	O	O	O	O
net	O	O	O	O	O
ânstoken	O	O	O	O	O
.	O	O	O	O	O
’t	O	O	O	O	O
Is	O	O	O	O	O
’n	O	O	O	O	O
nuver	O	O	O	O	O
wicht	O	O	O	O	O
,	O	O	O	O	O
dei	O	O	O	O	O
Trudao	B-PER	B-PER	B-PER	B-PER	B-PER
,	O	O	O	O	O
zooas	O	O	O	O	O
ze	O	O	O	O	O
daor	O	O	O	O	O
zit	O	O	O	O	O
mit	O	O	O	O	O
’n	O	O	O	O	O
helder	O	O	O	O	O
sangenbont	O	O	O	O	O
mörgenjaske	O	O	O	O	O
ân	O	O	O	O	O
.	O	O	O	O	O
Ze	O	O	O	O	O
hâr	O	O	O	O	O
’t	O	O	O	O	O
drok	O	O	O	O	O
had	O	O	O	O	O
mit	O	O	O	O	O
’t	O	O	O	O	O
zörgen	O	O	O	O	O
veur	O	O	O	O	O
âl	O	O	O	O	O
dat	O	O	O	O	O
volk	O	O	O	O	O
.	O	O	O	O	O
’t	O	O	O	O	O
Is	O	O	O	O	O
ook	O	O	O	O	O
in	O	O	O	O	O
de	O	O	O	O	O
boonentied	O	O	O	O	O
,	O	O	O	O	O
en	O	O	O	O	O
de	O	O	O	O	O
vrougriepe	O	O	O	O	O
peren	O	O	O	O	O
mozzen	O	O	O	O	O
ook	O	O	O	O	O
ân	O	O	O	O	O
de	O	O	O	O	O
zied	O	O	O	O	O
,	O	O	O	O	O
omdat	O	O	O	O	O
ze	O	O	O	O	O
zoo	O	O	O	O	O
begunden	O	O	O	O	O
te	O	O	O	O	O
rötten	O	O	O	O	O
.	O	O	O	O	O
’t	O	O	O	O	O
Was	O	O	O	O	O
heur	O	O	O	O	O
daorom	O	O	O	O	O
de	O	O	O	O	O
muite	O	O	O	O	O
neit	O	O	O	O	O
meer	O	O	O	O	O
weerd	O	O	O	O	O
,	O	O	O	O	O
zōk	O	O	O	O	O
heilendal	O	O	O	O	O
ân	O	O	O	O	O
te	O	O	O	O	O
kleiden	O	O	O	O	O
;	O	O	O	O	O
ze	O	O	O	O	O
trōk	O	O	O	O	O
’n	O	O	O	O	O
schoon	O	O	O	O	O
,	O	O	O	O	O
helder	O	O	O	O	O
mörgenjaske	O	O	O	O	O
ân	O	O	O	O	O
en	O	O	O	O	O
zit	O	O	O	O	O
nō	O	O	O	O	O
vlietig	O	O	O	O	O
te	O	O	O	O	O
hoozen	O	O	O	O	O
stoppen	O	O	O	O	O
.	O	O	O	O	O
’t	O	O	O	O	O
Is	O	O	O	O	O
of	O	O	O	O	O
ze	O	O	O	O	O
heur	O	O	O	O	O
Moetje	O	O	O	O	O
oet	O	O	O	O	O
de	O	O	O	O	O
mond	O	O	O	O	O
sneden	O	O	O	O	O
is	O	O	O	O	O
,	O	O	O	O	O
zeggen	O	O	O	O	O
all’n	O	O	O	O	O
,	O	O	O	O	O
dei	O	O	O	O	O
de	O	O	O	O	O
vrau	O	O	O	O	O
van	O	O	O	O	O
Robbers	B-PER	B-PER	B-PER	B-PER	B-PER
nog	O	O	O	O	O
kend	O	O	O	O	O
hebben	O	O	O	O	O
;	O	O	O	O	O
ze	O	O	O	O	O
het	O	O	O	O	O
net	O	O	O	O	O
dei	O	O	O	O	O
zachte	O	O	O	O	O
oogen	O	O	O	O	O
,	O	O	O	O	O
dei	O	O	O	O	O
fiene	O	O	O	O	O
neuze	O	O	O	O	O
en	O	O	O	O	O
mond	O	O	O	O	O
,	O	O	O	O	O
ze	O	O	O	O	O
is	O	O	O	O	O
ook	O	O	O	O	O
zoo	O	O	O	O	O
groot	O	O	O	O	O
en	O	O	O	O	O
raizig	O	O	O	O	O
en	O	O	O	O	O
het	O	O	O	O	O
net	O	O	O	O	O
heur	O	O	O	O	O
Moetjes	O	O	O	O	O
gâng	O	O	O	O	O
ook	O	O	O	O	O
!	O	O	O	O	O
Trudao	B-PER	B-PER	B-PER	B-PER	B-PER
hâr	O	O	O	O	O
ook	O	O	O	O	O
’n	O	O	O	O	O
jaor	O	O	O	O	O
in	O	O	O	O	O
Grönnegen	B-LOC	B-LOC	B-LOC	B-LOC	B-LOC
west	I-LOC	I-LOC	O	I-LOC	I-LOC
,	O	O	O	O	O
net	O	O	O	O	O
as	O	O	O	O	O
Jântje	B-PER	B-PER	B-PER	B-PER	B-PER
nō	O	O	O	O	O
.	O	O	O	O	O
Dat	O	O	O	O	O
heurt	O	O	O	O	O
d’r	O	O	O	O	O
jah	O	O	O	O	O
tegenwoordig	O	O	O	O	O
zoo	O	O	O	O	O
bie	O	O	O	O	O
,	O	O	O	O	O
zegt	O	O	O	O	O
Robbers	B-PER	B-PER	B-PER	B-PER	B-PER
,	O	O	O	O	O
en	O	O	O	O	O
as	O	O	O	O	O
mien	O	O	O	O	O
kinder	O	O	O	O	O
’t	O	O	O	O	O
neit	O	O	O	O	O
doun	O	O	O	O	O
zellen	O	O	O	O	O
,	O	O	O	O	O
wêl	O	O	O	O	O
zel	O	O	O	O	O
’t	O	O	O	O	O
den	O	O	O	O	O
doun	O	O	O	O	O
!	O	O	O	O	O
Trudao	B-PER	B-PER	B-PER	B-PER	B-PER
hâr	O	O	O	O	O
,	O	O	O	O	O
nao	O	O	O	O	O
’t	O	O	O	O	O
zeggen	O	O	O	O	O
van	O	O	O	O	O
de	O	O	O	O	O
lu	O	O	O	O	O
,	O	O	O	O	O
wat	O	O	O	O	O
jufferknepen	O	O	O	O	O
over	O	O	O	O	O
zōk	O	O	O	O	O
.	O	O	O	O	O
Of	O	O	O	O	O
dat	O	O	O	O	O
kwam	O	O	O	O	O
van	O	O	O	O	O
de	O	O	O	O	O
stad	O	O	O	O	O
of	O	O	O	O	O
van	O	O	O	O	O
heur	O	O	O	O	O
verkeiren	O	O	O	O	O
mit	O	O	O	O	O
doomnies	O	O	O	O	O
Lize	B-PER	B-PER	B-PER	B-PER	B-PER
,	O	O	O	O	O
─	O	O	O	O	O
ze	O	O	O	O	O
wozzen	O	O	O	O	O
’t	O	O	O	O	O
neit	O	O	O	O	O
,	O	O	O	O	O
moar	O	O	O	O	O
heur	O	O	O	O	O
hoeshollen	O	O	O	O	O
dee	O	O	O	O	O
ze	O	O	O	O	O
goud	O	O	O	O	O
,	O	O	O	O	O
heur	O	O	O	O	O
botter	O	O	O	O	O
was	O	O	O	O	O
best	O	O	O	O	O
en	O	O	O	O	O
maiden	O	O	O	O	O
hollen	O	O	O	O	O
kon	O	O	O	O	O
ze	O	O	O	O	O
beter	O	O	O	O	O
as	O	O	O	O	O
’n	O	O	O	O	O
ânder	O	O	O	O	O
.	O	O	O	O	O
Wat	O	O	O	O	O
was	O	O	O	O	O
ze	O	O	O	O	O
goudgeefs	O	O	O	O	O
veur	O	O	O	O	O
de	O	O	O	O	O
ârmen	O	O	O	O	O
;	O	O	O	O	O
net	O	O	O	O	O
as	O	O	O	O	O
heur	O	O	O	O	O
Moetje	O	O	O	O	O
!	O	O	O	O	O
Robbers	B-PER	B-PER	B-PER	B-PER	B-PER
leit	O	O	O	O	O
heur	O	O	O	O	O
daor	O	O	O	O	O
altied	O	O	O	O	O
neit	O	O	O	O	O
zoo	O	O	O	O	O
goud	O	O	O	O	O
in	O	O	O	O	O
geworren	O	O	O	O	O
,	O	O	O	O	O
as	O	O	O	O	O
in	O	O	O	O	O
’t	O	O	O	O	O
verkeiren	O	O	O	O	O
mit	O	O	O	O	O
doomnies	O	O	O	O	O
Lize	B-PER	B-PER	B-PER	B-PER	B-PER
.	O	O	O	O	O
Lize	B-PER	B-PER	B-PER	B-PER	B-PER
was	O	O	O	O	O
wel	O	O	O	O	O
’n	O	O	O	O	O
kaole	O	O	O	O	O
juffer	O	O	O	O	O
,	O	O	O	O	O
maor	O	O	O	O	O
’t	O	O	O	O	O
was	O	O	O	O	O
toch	O	O	O	O	O
’n	O	O	O	O	O
doomnies	O	O	O	O	O
dochter	O	O	O	O	O
,	O	O	O	O	O
en	O	O	O	O	O
as	O	O	O	O	O
juffer	O	O	O	O	O
Lize	B-PER	B-PER	B-PER	B-PER	B-PER
d’r	O	O	O	O	O
was	O	O	O	O	O
,	O	O	O	O	O
dee	O	O	O	O	O
’e	O	O	O	O	O
alderdeegs	O	O	O	O	O
muite	O	O	O	O	O
,	O	O	O	O	O
om	O	O	O	O	O
wat	O	O	O	O	O
hoogelk	O	O	O	O	O
te	O	O	O	O	O
praoten	O	O	O	O	O
,	O	O	O	O	O
wat	O	O	O	O	O
hom	O	O	O	O	O
aigentliek	O	O	O	O	O
neit	O	O	O	O	O
heil	O	O	O	O	O
glad	O	O	O	O	O
of	O	O	O	O	O
gong	O	O	O	O	O
.	O	O	O	O	O
Trudao	B-PER	B-PER	B-PER	B-PER	B-PER
hâr	O	O	O	O	O
,	O	O	O	O	O
suns	O	O	O	O	O
ze	O	O	O	O	O
Veldhoes	B-PER	B-PER	B-PER	B-PER	B-PER
bie	O	O	O	O	O
heur	O	O	O	O	O
vaoder	O	O	O	O	O
staon	O	O	O	O	O
zein	O	O	O	O	O
hâr	O	O	O	O	O
te	O	O	O	O	O
praoten	O	O	O	O	O
,	O	O	O	O	O
al	O	O	O	O	O
neit	O	O	O	O	O
rustig	O	O	O	O	O
west	O	O	O	O	O
.	O	O	O	O	O
Veldhoes	B-PER	B-PER	B-PER	B-PER	B-PER
was	O	O	O	O	O
’n	O	O	O	O	O
teutert	O	O	O	O	O
,	O	O	O	O	O
dat	O	O	O	O	O
wōs	O	O	O	O	O
ze	O	O	O	O	O
.	O	O	O	O	O
Nō	O	O	O	O	O
heur	O	O	O	O	O
vaoder	O	O	O	O	O
den	O	O	O	O	O
bie	O	O	O	O	O
heur	O	O	O	O	O
in	O	O	O	O	O
de	O	O	O	O	O
kaomer	O	O	O	O	O
komt	O	O	O	O	O
en	O	O	O	O	O
de	O	O	O	O	O
deure	O	O	O	O	O
niedig	O	O	O	O	O
achter	O	O	O	O	O
zōk	O	O	O	O	O
dicht	O	O	O	O	O
gooit	O	O	O	O	O
,	O	O	O	O	O
weit	O	O	O	O	O
ze	O	O	O	O	O
al	O	O	O	O	O
zoowat	O	O	O	O	O
,	O	O	O	O	O
waor	O	O	O	O	O
’t	O	O	O	O	O
ân	O	O	O	O	O
tou	O	O	O	O	O
is	O	O	O	O	O
.	O	O	O	O	O
d’	O	O	O	O	O
Oetslag	O	O	O	O	O
van	O	O	O	O	O
Robbers	B-PER	B-PER	B-PER	B-PER	B-PER
zien	O	O	O	O	O
gedachten	O	O	O	O	O
was	O	O	O	O	O
worren	O	O	O	O	O
:	O	O	O	O	O
van	O	O	O	O	O
aovend	O	O	O	O	O
,	O	O	O	O	O
van	O	O	O	O	O
aovend	O	O	O	O	O
,	O	O	O	O	O
as	O	O	O	O	O
’t	O	O	O	O	O
wârk	O	O	O	O	O
ofloopen	O	O	O	O	O
is	O	O	O	O	O
,	O	O	O	O	O
wil	O	O	O	O	O
’k	O	O	O	O	O
’t	O	O	O	O	O
weiten	O	O	O	O	O
;	O	O	O	O	O
van	O	O	O	O	O
aovend	O	O	O	O	O
zel	O	O	O	O	O
ze	O	O	O	O	O
d’r	O	O	O	O	O
veur	O	O	O	O	O
.	O	O	O	O	O
Hij	O	O	O	O	O
valt	O	O	O	O	O
den	O	O	O	O	O
ook	O	O	O	O	O
vōt	O	O	O	O	O
mit	O	O	O	O	O
de	O	O	O	O	O
deure	O	O	O	O	O
in	O	O	O	O	O
hoes	O	O	O	O	O
,	O	O	O	O	O
gait	O	O	O	O	O
mit	O	O	O	O	O
d’	O	O	O	O	O
ârms	O	O	O	O	O
over	O	O	O	O	O
’n	O	O	O	O	O
ander	O	O	O	O	O
liek	O	O	O	O	O
veur	O	O	O	O	O
zien	O	O	O	O	O
dochter	O	O	O	O	O
staon	O	O	O	O	O
en	O	O	O	O	O
zegt	O	O	O	O	O
:	O	O	O	O	O
Trudao	B-PER	B-PER	B-PER	B-PER	B-PER
,	O	O	O	O	O
zeg	O	O	O	O	O
mie	O	O	O	O	O
nao	O	O	O	O	O
waorhaid	O	O	O	O	O
,	O	O	O	O	O
waorom	O	O	O	O	O
wolt	O	O	O	O	O
doe	O	O	O	O	O
neit	O	O	O	O	O
nao	O	O	O	O	O
’t	O	O	O	O	O
feest	O	O	O	O	O
van	O	O	O	O	O
’n	O	O	O	O	O
achtentwintigsten	O	O	O	O	O
in	O	O	O	O	O
de	O	O	O	O	O
stad	O	O	O	O	O
?	O	O	O	O	O
Omdat	O	O	O	O	O
’k	O	O	O	O	O
neit	O	O	O	O	O
best	O	O	O	O	O
in	O	O	O	O	O
order	O	O	O	O	O
was	O	O	O	O	O
vaoder	O	O	O	O	O
,	O	O	O	O	O
zegt	O	O	O	O	O
Trudao	B-PER	B-PER	B-PER	B-PER	B-PER
;	O	O	O	O	O
maor	O	O	O	O	O
ze	O	O	O	O	O
stuttert	O	O	O	O	O
,	O	O	O	O	O
de	O	O	O	O	O
lippen	O	O	O	O	O
trillen	O	O	O	O	O
heur	O	O	O	O	O
,	O	O	O	O	O
ze	O	O	O	O	O
stekt	O	O	O	O	O
zōk	O	O	O	O	O
mit	O	O	O	O	O
de	O	O	O	O	O
stopnâll’	O	O	O	O	O
in	O	O	O	O	O
de	O	O	O	O	O
hand	O	O	O	O	O
,	O	O	O	O	O
en	O	O	O	O	O
’t	O	O	O	O	O
bloud	O	O	O	O	O
lopt	O	O	O	O	O
d’r	O	O	O	O	O
oet	O	O	O	O	O
;	O	O	O	O	O
maor	O	O	O	O	O
ze	O	O	O	O	O
vuilt	O	O	O	O	O
of	O	O	O	O	O
zōgt	O	O	O	O	O
d’r	O	O	O	O	O
niks	O	O	O	O	O
van	O	O	O	O	O
.	O	O	O	O	O
Robbers	B-PER	B-PER	B-PER	B-PER	B-PER
maokt	O	O	O	O	O
oet	O	O	O	O	O
heur	O	O	O	O	O
verlegenhaid	O	O	O	O	O
op	O	O	O	O	O
,	O	O	O	O	O
dat	O	O	O	O	O
ze	O	O	O	O	O
hōm	O	O	O	O	O
verlōgt	O	O	O	O	O
en	O	O	O	O	O
begunt	O	O	O	O	O
in	O	O	O	O	O
raozende	O	O	O	O	O
drift	O	O	O	O	O
oet	O	O	O	O	O
te	O	O	O	O	O
vaoren	O	O	O	O	O
:	O	O	O	O	O
Neit	O	O	O	O	O
best	O	O	O	O	O
in	O	O	O	O	O
order	O	O	O	O	O
?	O	O	O	O	O
jah	O	O	O	O	O
!	O	O	O	O	O
omdast	O	O	O	O	O
die	O	O	O	O	O
zeik	O	O	O	O	O
tiert	O	O	O	O	O
hest	O	O	O	O	O
,	O	O	O	O	O
omdast	O	O	O	O	O
ofspraok	O	O	O	O	O
harst	O	O	O	O	O
mit	O	O	O	O	O
dei	O	O	O	O	O
kaoljaoger	O	O	O	O	O
!	O	O	O	O	O
omdast	O	O	O	O	O
wel	O	O	O	O	O
weist	O	O	O	O	O
,	O	O	O	O	O
dat	O	O	O	O	O
’k	O	O	O	O	O
dei	O	O	O	O	O
vent	O	O	O	O	O
hier	O	O	O	O	O
neit	O	O	O	O	O
weiten	O	O	O	O	O
wil	O	O	O	O	O
!	O	O	O	O	O
Schaom	O	O	O	O	O
die	O	O	O	O	O
,	O	O	O	O	O
mie	O	O	O	O	O
zoo	O	O	O	O	O
te	O	O	O	O	O
verleigen	O	O	O	O	O
,	O	O	O	O	O
die	O	O	O	O	O
mit	O	O	O	O	O
zoo	O	O	O	O	O
’n	O	O	O	O	O
lappert	O	O	O	O	O
of	O	O	O	O	O
te	O	O	O	O	O
geven	O	O	O	O	O
,	O	O	O	O	O
mie	O	O	O	O	O
wies	O	O	O	O	O
te	O	O	O	O	O
maoken	O	O	O	O	O
,	O	O	O	O	O
dast	O	O	O	O	O
nao	O	O	O	O	O
doomnie’s	O	O	O	O	O
Lize	B-PER	B-PER	B-PER	B-PER	B-PER
gaist	O	O	O	O	O
,	O	O	O	O	O
om	O	O	O	O	O
daor	O	O	O	O	O
maor	O	O	O	O	O
bie	O	O	O	O	O
dei	O	O	O	O	O
kaole	O	O	O	O	O
vent	O	O	O	O	O
te	O	O	O	O	O
komen	O	O	O	O	O
,	O	O	O	O	O
dei	O	O	O	O	O
neit	O	O	O	O	O
vörrels	O	O	O	O	O
dien	O	O	O	O	O
liek	O	O	O	O	O
is	O	O	O	O	O
!	O	O	O	O	O
